OBJECTID;IDESTACION;CODIGOESTACION;DENOMINACION;CODIGOMUNICIPIO;CODIGOPOSTAL;DISTRITO;CORONATARIFARIA;X;Y;LINEAS
1945;8_16407;16407;AV.PAZ DE HIROSIMA-SANTIAGO COMPOSTELA;13;28300;4;C1;448641;4435551;4
1946;8_17131;17131;PZA.UNESCO-MÉRIDA;13;28300;4;C1;448417;4434394;4
1947;8_16444;16444;AV.JUAN PABLO II-PICOS DE EUROPA;104;28860;1;B1;456420;4484001;1, 2
1948;8_16442;16442;AV.JUAN PABLO II-AV.PRÍNCIPE ASTURIAS;104;28860;1;B1;456154;4484159;1, 2
1949;8_17500;17500;SOLANA-MADERA;148;28850;2;B2;460275;4478491;1B, 5B
1950;8_09568;9568;ESTACIÓN-EST.ARANJUEZ;13;28300;4;C1;447398;4431978;1, 2, 3, 4
1951;8_12617;12617;AV.PABLO IGLESIAS-AMAPOLA;123;28522;1;B1;454601;4467699;1
1952;8_12707;12707;CTRA.MORATA-COLONIA LOS ALMENDROS;14;28500;1;B3;462401;4460538;1
1953;8_08068;8068;CºBAJO DE GETAFE-POL.SEVILLA;58;28946;2;B2;435151;4459472;1
1954;8_16271;16271;TOMÁS LUIS DE VITORIA-CRUZ ROJA;45;28770;1;B3;434732;4502561;2
1955;8_16272;16272;CºPOZO ESCALO-GTA.MÚSICOS;45;28770;1;B3;434551;4502419;2
1956;8_13220;13220;AV.MORCILLERAS-CºVALDESANCHUELA;161;28340;1;B3;442766;4449893;4
1957;8_13222;13222;AV.MORCILLERAS-AV.SAN ROQUE;161;28343;1;B3;442869;4450251;4
1958;8_13224;13224;AV.SUR-AV.ANDALUCÍA;161;28340;1;B3;442501;4450416;4
1959;8_13225;13225;GUARDIA CIVIL-CENTRO RAMÓN ARECES;161;28340;2;B3;442344;4449888;4, 7
1960;8_13230;13230;AV.MADRID-PARÍS;161;28340;2;B3;441852;4451547;4
1961;8_13232;13232;AV.MADRID-LONDRES;161;28340;2;B3;441859;4451223;4
1962;8_13236;13236;AV.VIÑUELAS-PZA.PADRE LLANOS;903;28760;1;B2;440935;4494448;2, 5
1963;8_13234;13234;AV.ARTESANOS-MARTE;903;28760;1;B2;440967;4494707;1
1964;8_09010;9010;URB.LOS BERROCALES-PZA.PARACUELLOS;104;28861;1;B2;456467;4481172;1, 2
1965;8_13256;13256;AV.PABLO IGLESIAS-JOVELLANOS;123;28529;1;B1;455515;4466775;1
1966;8_15803;15803;COMUNIDAD ARAGÓN-COMUNIDAD LA RIOJA;127;28230;1;B2;425083;4483072;1, 2
1967;8_15805;15805;AV.GERARD NEVERS-CTRA.M505;127;28232;1;B2;424651;4483429;1
1968;8_15823;15823;AV.VENERABLE MADRE MªANTONIA-CERVANTES;40;28350;1;B3;447084;4445903;1
1969;8_15825;15825;AV.CONSUELO-CERVANTES;40;28350;2;B3;447187;4445673;1
1970;8_15828;15828;CARETOS-DULCINEA;40;28350;1;B3;447474;4446203;1
1971;8_15834;15834;CALDERA DE TABURIENTE-AV CONSUELO;40;28350;2;B3;446770;4445195;1
1972;8_15839;15839;HOSPITAL-ENTRADA PRINCIPAL;5;28805;4;B3;470616;4484891;2
1973;8_15082;15082;AV.CONSTITUCIÓN-EST.TORREJÓN DE ARDOZ;148;28850;3;B2;459369;4478644;2, 3, 1A, 5A
1974;8_06093;6093;AV.TORRELODONES-URB.LAS MARÍAS;152;28250;1;B3;420317;4492375;1, 2, 4, 5
1975;8_06354;6354;GABRIEL GªMÁRQUEZ-ANTONIO FDEZ.MARÍA;47;28400;1;B3;414567;4497674;1, 2, 4, 6
1976;8_08413;8413;CAMINO VALLADOLID-PºJOAQUÍN R.JIMÉNEZ;152;28250;1;B3;421625;4492143;1, 4, 5
1977;8_09103;9103;DR.MINGO ALSINA-EST.TORRELODONES;152;28250;1;B3;419207;4492113;1, 2, 4, 5
1978;8_17736;17736;CARIDAD-ESTACIÓN;115;28224;2;B1;432437;4477774;3
1979;8_17742;17742;AV.ESPAÑA-AV.REYES CATÓLICOS;80;28220;2;B2;426383;4481531;1
1980;8_17743;17743;AV.ESPAÑA-AV.REYES CATÓLICOS;80;28221;2;B2;426403;4481539;2
1981;8_18689;18689;AV. BLANCA FERNÁNDEZ OCHOA-ZARAGOZA;38;28470;1;C2;411503;4510528;1
1982;8_18690;18690;AV BLANCA FERNÁNDEZ OCHOA-AV SIERRA DE GUADARRAMA;38;28470;1;C2;411498;4510513;1
1983;8_18668;18668;AV.FELIPE II-SIMÓN HERNÁNDEZ;92;28936;3;B2;427486;4463803;4
1984;8_18669;18669;AV.FELIPE II-SIMÓN HERNÁNDEZ;92;28936;3;B2;427507;4463805;4
1985;8_08009;8009;AV.DOCTOR M.JARABO-PARQUE V CENTENARIO;132;28330;1;B3;450847;4451643;L-1
1986;8_18991;18991;PºCHOPERA-AV.VALDELAPARRA;6;28100;1;B1;444144;4488681;10
1987;8_18992;18992;PºCHOPERA-AV.VALDELAPARRA;6;28100;1;B1;444140;4488705;11
1988;8_18993;18993;PºCHOPERA-AV.CAMILO JOSÉ CELA;6;28100;1;B1;444389;4488666;10
1989;8_18995;18995;DINAMARCA-JUAN PABLO II;903;28790;1;B2;439955;4497280;4, 5
1990;8_18997;18997;AV.ESPAÑA-AV.COMUNIDAD VALENCIANA;903;28790;1;B2;439436;4496842;4, 5
1991;8_18999;18999;MALICIOSA-COLEGIO;903;28760;1;B2;439478;4496274;4, 5
1992;8_19000;19000;MALICIOSA-SECTOR PUEBLOS;903;28760;1;B2;439566;4496133;4, 5
1993;8_19004;19004;LABRADORES-COLEGIO;903;28760;1;B2;440770;4494912;3
1994;8_19005;19005;AV LABRADORES-AV PARQUE;903;28760;1;B2;440287;4494728;3
1995;8_17512;17512;AV.ERMITA-EST.LA MORALEJA;6;28109;1;B1;446287;4487235;1, 2, 3, 5, 11
1996;8_18060;18060;FELICIDAD-AV.MAGIA;6;28100;1;B1;444438;4489268;11
1997;8_18065;18065;PºFUENTE LUCHA-SUERTE;6;28100;1;B1;444230;4489714;10
1998;8_18066;18066;PºFUENTE LUCHA-FANTASÍA;6;28100;1;B1;444217;4489460;10
1999;8_18076;18076;AV.PABLO IGLESIAS-JOSÉ HIERRO;6;28100;1;B1;444494;4488972;11
2000;8_15867;15867;AV.DEPORTE-PZA.LEÓN FELIPE;123;28523;1;B1;453382;4468792;1
2001;8_15868;15868;AV.DEPORTE-PZA.FEDERICO GªLORCA;123;28523;1;B1;453360;4468813;1
2002;8_18665;18665;BATALLA DE BAILÉN-MOLINOS;47;28400;1;B3;414667;4498763;2
2003;8_18666;18666;REAL-PZA.ESPAÑA;47;28400;1;B3;415037;4498442;1, 2, 4, 6
2004;8_15874;15874;JUNKAL-ACACIAS;123;28522;1;B1;454194;4467810;1
2005;8_16717;16717;AV.JOSÉ HIERRO-JOSÉ SARAMAGO;123;28522;1;B1;454520;4467269;1
2006;8_16056;16056;AV.JOSÉ HIERRO-ROSA CHACEL;123;28522;1;B1;454695;4467014;1
2007;8_16057;16057;AV.JOSÉ HIERRO-EMP.MUNICIPAL VIVIENDA;123;28522;1;B1;454729;4466921;1
2008;8_16063;16063;MIGUEL GILA-M.VÁZQUEZ MONTALBÁN;123;28521;1;B1;455895;4466813;1
2009;8_16065;16065;AV.PILAR MIRÓ-BERNARDO ATXAGA;123;28521;1;B1;456094;4466845;1
2010;8_16066;16066;AV.PILAR MIRÓ-AV.ÁNGEL SAAVEDRA;123;28521;1;B1;456073;4466842;1
2011;8_16072;16072;TOMÁS EDISON-C.C.H2OCIO;123;28521;1;B2;455485;4465279;1
2012;8_16068;16068;AV.PILAR MIRÓ-MARÍA GUERRERO;123;28521;1;B1;456055;4467117;1
2013;8_16067;16067;AV.PILAR MIRÓ-JOSÉ MªRODERO;123;28521;1;B1;456073;4467119;1
2014;8_16070;16070;JUAN DE LA CIERVA-PROF.FUSTER Y MENÉNDEZ;123;28521;1;B2;455140;4465701;1
2015;8_16071;16071;JUAN DE LA CIERVA-PROF.FUSTER Y MENÉNDEZ;123;28521;1;B2;455119;4465692;1
2016;8_19204;19204;AV.CABALLERO DE LA TRISTE FIGURA-ROCÍN FLACO;65;28906;4;B1;440824;4463499;4
2017;8_19205;19205;AV.ROCINANTE-JARIFA;65;28906;4;B1;440843;4463361;4
2018;8_19206;19206;AV.ARCAS DEL AGUA-VEREDA DEL CAMUERZO;65;28905;3;B1;436637;4461524;5
2019;8_19207;19207;AV.ARCAS DEL AGUA-VEREDA DEL CAMUERZO;65;28905;3;B1;436616;4461514;5
2020;8_19209;19209;AV.MANUEL AZAÑA-PºJUAN HERNÁNDEZ SARABIA;65;28905;3;B1;436287;4461670;5
2021;8_19210;19210;AV.MANUEL AZAÑA-PºIGNACIO H.DE CISNEROS;65;28905;3;B1;436322;4461669;5
2022;8_19212;19212;AV.MANUEL AZAÑA-Pº MARÍA LEJÁRRAGA;65;28905;3;B1;436071;4461526;5
2023;8_19213;19213;EMPLEO-CALIDAD;65;28906;4;B1;442330;4463151;Pi1
2024;8_19214;19214;CONFIANZA-P.I.LOS OLIVOS;65;28906;4;B1;442634;4463175;Pi1
2025;8_19215;19215;LEALTAD-ESTILO;65;28906;4;B1;442470;4463612;Pi1
2026;8_19216;19216;LEALTAD-CALIDAD;65;28906;4;B1;442235;4463568;Pi1
2027;8_19217;19217;CALIDAD-DISEÑO;65;28906;4;B1;441928;4463523;Pi1
2028;8_19051;19051;AV.EDUARDO CHILLIDA-PºCONCORDIA;148;28850;2;B2;463083;4479295;1B
2029;8_19052;19052;AV.EDUARDO CHILLIDA-PºCONCORDIA;148;28850;2;B2;463097;4479264;1A
2030;8_19054;19054;AV.JOAN MIRÓ-AV.CARMEN MARTIN GAITE;148;28850;2;B2;462230;4478964;1B
2031;8_19055;19055;AV. JOAN MIRÓ-JUAN GRIS;148;28850;2;B2;462211;4478941;1A
2032;8_19049;19049;AV.ESPAÑA-AV.MAR EGEO;161;28341;1;B3;440989;4448322;7
2033;8_19050;19050;AV.ESPAÑA-AV.MAR EGEO;161;28341;1;B3;440960;4448292;7
2034;8_06145;6145;AV.IGLESIA-REAL;127;28231;1;B2;426114;4482917;1, 2
2035;8_12928;12928;AV.ERMITA-C.C.LA VEGA;6;28108;1;B1;446245;4487542;5, 10
2036;8_06758;6758;MARQUÉS VALDAVIA-NEMESIO CASTRO;6;28100;1;B1;445995;4488420;2, 5, 10
2037;8_06767;6767;MARQUÉS VALDAVIA-ISLAS BIKINI;6;28100;1;B1;445986;4488406;5
2038;8_06766;6766;MARQUÉS VALDAVIA-AV.ESPAÑA;6;28100;1;B1;445676;4488599;5
2039;8_06763;6763;AV.ESPAÑA-AYUNTAMIENTO;6;28100;1;B1;445841;4488890;2, 10
2040;8_12924;12924;AV.ESPAÑA-ÁVILA;6;28100;1;B1;446609;4488617;9, 11
2041;8_06783;6783;REAL-HIGUERAS;134;28703;1;B1;447096;4488830;4, 7
2042;8_06786;6786;REAL-AYUNTAMIENTO;134;28701;1;B1;447071;4488817;4, 5
2043;8_06792;6792;AV.COLMENAR VIEJO-NTRA.SRA.CARMEN;134;28701;1;B1;446638;4488895;2, 4, 7
2044;8_06805;6805;AV.ARAGÓN-INSTITUTO;134;28702;1;B1;446770;4490140;4, 7
2045;8_06807;6807;POLIDEPORTIVO MUNICIPAL-DEHESA BOYAL;134;28702;1;B1;446622;4491143;4
2046;8_06810;6810;JAZMÍN-BEGONIA;6;28109;1;B1;445707;4486204;1, 3, 5
2047;8_06811;6811;BEGONIA-CEMENTERIO;6;28109;1;B1;445966;4486416;1, 3, 5
2048;8_06813;6813;DALIA-AZALEA;6;28109;1;B1;446330;4486406;3, 5
2049;8_06836;6836;AV.INDUSTRIA-VALGRANDE;6;28108;1;B1;445154;4487548;6
2050;8_06839;6839;CAMINO NUEVO-PZA.SOTO;6;28109;1;B1;445159;4485649;3, 5
2051;8_06840;6840;AV.BARAJAS-ARROYO DE LA VEGA;6;28108;1;B1;447287;4487806;2, 5, 9, 10
2052;8_19080;19080;MORALEJA DE ENMEDIO-CENTRO ACOGIDA DE ANIMALES;92;28938;4;B2;425922;4462311;2
2053;8_19081;19081;MORALEJA DE ENMEDIO-ALDEBARÁN;92;28938;4;B2;425947;4462316;2
2054;8_19082;19082;AV. PORTUGAL-RÍO JALÓN;92;28935;1;B2;425110;4463355;5
2055;8_19083;19083;AV. PORTUGAL-RÍO JALÓN;92;28935;4;B2;425138;4463331;5
2056;8_19084;19084;AV. MONTES-FUEGO;903;28760;1;B2;439416;4496331;4, 5
2057;8_19095;19095;AZALEA-HORTENSIA;127;28231;1;B2;426506;4483372;2
2058;8_19097;19097;HUMANES-LEGANÉS;65;28901;1;B1;437703;4462423;2
2059;8_19102;19102;PºPARQUES-PARQUE;6;28109;1;B1;444680;4485147;3
2060;8_19103;19103;CºDEL ENCINAR-PºDEL PARQUE;6;28109;1;B1;444836;4485096;3
2061;8_17490;17490;RONDA SUR-HOSPITAL DEL SURESTE;14;28500;1;B3;461241;4460943;2, 4
2062;8_16387;16387;AGUEDAS-CIUDAD DEPORTIVA;47;28400;1;B3;415252;4499705;1
2063;8_18664;18664;BATALLA DE BAILÉN-BIBLIOTECA MUNICIPAL;47;28400;1;B3;414971;4498566;2
2064;8_16082;16082;AV.LEVANTE-CENTRO COMERCIAL;123;28521;1;B2;456570;4464542;1
2065;8_19696;19696;C.C.CAMINO REAL;130;28850;1;B1;455795;4477820;1
2066;8_19143;19143;NTRA.SRA.DE BELÉN-CºJUNCAL;5;28802;2;B3;467618;4480824;6, 1A
2067;8_19144;19144;NTRA.SRA.DE BELÉN-DIEGO DE ALCALÁ;5;28802;2;B3;467511;4481126;6, 1A
2068;8_19147;19147;UNIV.ALCALÁ-JARDÍN BOTÁNICO;5;28805;4;B3;471270;4484132;1B
2069;8_19151;19151;UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RÍOS;5;28805;4;B3;470700;4484384;3, 1A
2070;8_19152;19152;UNIV.ALCALÁ-RESIDENCIA GINER DE LOS RÍOS;5;28805;4;B3;470718;4484396;3, 1B
2071;8_19153;19153;HOSPITAL-URGENCIAS/EXTRACCIONES;5;28805;4;B3;470500;4484646;2
2072;8_19154;19154;HOSPITAL-URGENCIAS/EXTRACCIONES;5;28805;4;B3;470528;4484635;2
2073;8_11527;11527;SAN SEBASTIÁN-CARDENAL CISNEROS;54;28280;1;C1;404520;4493775;2, 3
2074;8_11531;11531;CTRA.M600-URB.JARDÍN DE REYES;131;28200;1;C1;404479;4495108;2
2075;8_11753;11753;VIRGEN DE LORETO Nº1;5;28805;6;B3;470656;4483853;3
2076;8_09571;9571;GOBERNADOR-MERCADO DE ABASTOS;13;28300;4;C1;448486;4431760;1, 2, 4
2077;8_09915;9915;CTRA.VILLAVICIOSA-GUARDIA CIVIL;22;28660;1;B2;425643;4473115;2, 3
2078;8_16181;16181;AV.MATAPIÑONERA-AV.SEVERO OCHOA;134;28703;1;B1;447752;4488176;4
2079;8_15677;15677;AV.PABLO IGLESIAS-CARLOS MUÑOZ RUIZ;6;28100;1;B1;444529;4489562;11
2080;8_15678;15678;FCO.LARGO CABALLERO-PºOCHO DE MARZO;6;28100;1;B1;444803;4489620;11
2081;8_15679;15679;AV.MIGUEL CERVANTES-FCO.LARGO CABALLERO;6;28100;1;B1;445055;4489554;11
2082;8_06232;6232;CTRA.PLANTÍO-LOS SAUCES;80;28221;2;B2;427787;4481066;2
2083;8_06242;6242;AV.DOCTOR MARAÑÓN-SAN ROQUE;80;28220;1;B2;425531;4480864;2
2084;8_06244;6244;AV.ESPAÑA-EL ZOCO;80;28221;2;B2;426608;4480074;2
2085;8_19174;19174;PºALAMEDA-AV. LOPE FIGUEROA;5;28804;5;B3;470032;4481606;6
2086;8_19182;19182;VALDEMARÍA-SATURNO;14;28500;1;B3;462660;4460743;1, 2
2087;8_19183;19183;FELIPE II-PADILLA;106;28982;1;B2;435229;4454659;1
2088;8_19187;19187;AV. PABLO IGLESIAS-AURELIO ALVAREZ;123;28521;1;B1;455873;4466168;1
2089;8_19188;19188;AV.PABLO IGLESIAS-AGUSTÍN SÁNCHEZ MILLÁN;123;28521;1;B1;455890;4466231;1
2090;8_19189;19189;JOSÉ SARAMAGO-AV. JOSÉ HIERRO;123;28522;1;B1;454431;4467266;1
2091;8_19190;19190;CÉSAR MANRIQUE-JUNKAL;123;28522;1;B1;454274;4467724;1
2092;8_19192;19192;MONACO-TURQUIA;58;28943;8;B2;431554;4459219;3
2093;8_19200;19200;AV.MARTÍN GATO-AV.SANCHO PANZA;65;28903;4;B1;439713;4463296;4
2094;8_19201;19201;AV.SANCHO PANZA-CUEVA DE SALAMANCA;65;28906;4;B1;440114;4463361;4
2095;8_19202;19202;AV. INGENIOSO HIDALGO-CUEVA DE SALAMANCA;65;28906;4;B1;440106;4463495;4
2096;8_19203;19203;AV.CABALLERO T.FIGURA-AV.ALDONZA LORENZO;65;28906;4;B1;440503;4463498;4
2097;8_06278;6278;AV.JUAN XXIII-SEVERO MªAGUSTÍN;115;28224;2;B1;431993;4478037;3
2098;8_06284;6284;ANTONIO DÍAZ-EST.POZUELO;115;28224;2;B1;432198;4477924;2
2099;8_06287;6287;CIRILO PALOMO-CHINCHÓN;115;28223;1;B1;431370;4476495;2
2100;8_06296;6296;PZA.ESTACIÓN-EST.POZUELO;115;28224;2;B1;432233;4477919;3
2101;8_06445;6445;ANTONIO BECERRIL-AYUNTAMIENTO;115;28223;1;B1;431150;4476435;1, 2, 3
2102;8_06458;6458;CARIDAD-SAN JOSÉ OBRERO;115;28224;2;B1;432382;4477551;3
2103;8_06475;6475;CºHUERTAS-POLIDEPORTIVO;115;28223;1;B1;430939;4477132;3
2104;8_18653;18653;MATEO INURRIA-HOSPITAL DE TORREJÓN;148;28850;2;B2;463219;4479610;1A, 1B
2105;8_10746;10746;AV.PARDO-CLAVEL;152;28250;1;B3;424129;4493042;5
2106;8_18655;18655;AV.CONSTITUCIÓN-PºCONCORDIA;148;28850;1;B2;462841;4479779;6
2107;8_07340;7340;CHORRILLO ALTA-ERAS DE CHAMBERÍ;104;28860;1;B1;454944;4484475;1, 2
2108;8_16263;16263;ÁLAMO-NOGAL;40;28350;3;B3;446445;4446653;1
2109;8_16396;16396;GRAN CANARIA-PºPRADO;161;28343;1;B3;443498;4449505;6
2110;8_15392;15392;AV.MATAPIÑONERA-CºJUNCAL;134;28703;1;B1;447770;4488161;4
2111;8_09588;9588;PRÍNCIPE-IGLESIA;13;28300;1;C1;449050;4432103;1, 4
2112;8_16393;16393;JUAN DE LA CIERVA-MARÍA MONTESSORI;123;28521;1;B2;455233;4465479;1
2113;8_16394;16394;JUAN DE LA CIERVA-MARÍA MONTESSORI;123;28521;1;B2;455213;4465472;1
2114;8_16611;16611;AV.PILAR MIRÓ-ADOLFO MARSILLACH;123;28521;1;B1;456119;4467443;1
2115;8_16612;16612;AV.PILAR MIRÓ-NURIA ESPERT;123;28521;1;B1;456136;4467446;1
2116;8_16720;16720;AV.RAMÓN Y CAJAL-AMAPOLA;123;28522;1;B1;454936;4467882;1
2117;8_16721;16721;AV.RAMÓN Y CAJAL-AMAPOLA;123;28522;1;B1;454969;4467860;1
2118;8_16835;16835;AV.DOCTOR M.JARABO-GTA.VILLAMONTAÑA;132;28330;1;B3;450012;4452005;1, L-1
2119;8_18865;18865;AV.FONTANILLA 9;152;28250;1;B3;422127;4491052;1
2120;8_18866;18866;AV.FONTANILLA 62;152;28250;1;B3;422134;4491020;1
2121;8_18867;18867;AV.FONTANILLA-VALDEHURONES;152;28250;1;B3;422348;4491163;1
2122;8_07414;7414;AV.JUAN DE LA CIERVA-PZA.DE ESPAÑA;65;28901;4;B1;438504;4462436;1, 4, 6
2123;8_06348;6348;MAGDALENA-PZA.CANTO REDONDO;65;28901;1;B1;438254;4462400;3
2124;8_07415;7415;ARBOLEDA-PZA.BESO;65;28901;1;B1;438183;4462065;1, 4, 6, Pi1, Pi2
2125;8_07549;7549;AV.REY JUAN CARLOS I-AV.EUROPA;74;28915;4;B1;436556;4465417;1
2126;8_07548;7548;AV.REY JUAN CARLOS I-AV.EUROPA;74;28915;4;B1;436583;4465399;1
2127;8_18656;18656;AV.CONSTITUCIÓN-PºCONCORDIA;148;28850;2;B2;462859;4479758;6
2128;8_18657;18657;AV.EDUARDO CHILLIDA-PºDEMOCRACIA;148;28850;2;B2;462769;4479149;1B
2129;8_15980;15980;AV.PARDO-PADRE MUNDINA;152;28250;1;B3;424693;4492989;4
2130;8_15983;15983;AV.MONTE-AV.LAGO;152;28250;1;B3;424098;4491816;4
2131;8_12929;12929;AV.BRUSELAS-CENTRO COMERCIAL;6;28109;1;B1;445882;4487072;9
2132;8_12930;12930;AV.BRUSELAS-CENTRO COMERCIAL;6;28109;1;B1;445891;4487046;9
2133;8_15300;15300;JOSÉ HIERRO-EST.VALDELASFUENTES;6;28100;1;B1;444795;4489032;11
2134;8_15303;15303;AV.MIGUEL CERVANTES-DOLORES IBÁRRURI;6;28100;1;B1;445062;4489275;10
2135;8_18860;18860;AV.PEÑASCALES-DOCTOR BEDOYA;152;28250;1;B3;422280;4492129;4
2136;8_15306;15306;AV.MIGUEL CERVANTES-DOLORES IBÁRRURI;6;28100;1;B1;445040;4489272;11
2137;8_15312;15312;MANUEL DE FALLA-EST.MANUEL DE FALLA;6;28100;1;B1;445308;4489243;10
2138;8_15313;15313;MANUEL DE FALLA-EST.MANUEL DE FALLA;6;28100;1;B1;445351;4489255;5, 11
2139;8_15314;15314;ISAAC ALBÉNIZ-MANUEL DE FALLA;6;28100;1;B1;445495;4489318;11
2140;8_18861;18861;AV.PEÑASCALES-DOCTOR BEDOYA;152;28250;1;B3;422309;4492124;5
2141;8_12353;12353;RONDA FISCAL-RÍO ARLANZA;5;28803;2;B3;468629;4480414;1B
2142;8_17721;17721;MANUEL DE FALLA-RUPERTO CHAPÍ;80;28222;2;B2;426422;4478284;2
2143;8_17724;17724;MANUEL DE FALLA-RUPERTO CHAPÍ;80;28222;2;B2;426427;4478293;1
2144;8_17725;17725;AV.OLIVA-RUPERTO CHAPÍ;80;28222;2;B2;426333;4477990;2
2145;8_08787;8787;CTRA.POZUELO-RESIDENCIA;80;28221;2;B2;427395;4478618;2
2146;8_08791;8791;CTRA.POZUELO-INS.NACIONAL DE SANIDAD;80;28221;2;B2;426913;4479288;2
2147;8_08792;8792;CTRA.POZUELO-INS.NACIONAL DE SANIDAD;80;28222;2;B2;426905;4479256;1
2148;8_12748;12748;CTRA.BOADILLA-PUERTA SIERRA III;80;28220;2;B2;426368;4479760;1
2149;8_18658;18658;AV.EDUARDO CHILLIDA-PºDEMOCRACIA;148;28850;2;B2;462809;4479114;1A
2150;8_18659;18659;AV.CARMEN MARTÍN GAITE-PºIGUALDAD;148;28850;2;B2;462504;4479033;1B
2151;8_18660;18660;AV.CARMEN MARTÍN GAITE-PºIGUALDAD;148;28850;2;B2;462540;4479020;1A
2152;8_13152;13152;AV.PARDO-CLAVEL;152;28250;1;B3;424137;4493032;4
2153;8_10747;10747;AV.PARDO-URB.MONTEALEGRE;152;28250;1;B3;423801;4492992;5
2154;8_15680;15680;FCO.LARGO CABALLERO-AV.MIGUEL CERVANTES;6;28100;1;B1;445008;4489620;10
2155;8_15681;15681;FCO.LARGO CABALLERO-AV.PABLO IGLESIAS;6;28100;1;B1;444646;4489642;10
2156;8_16210;16210;AV.PIRINEOS-HOSPITAL INFANTA SOFÍA;134;28709;1;B1;448235;4490021;7
2157;8_16567;16567;ALONSO Z.VICENTE-AV.TENERIFE;134;28702;1;B1;448016;4490246;7
2158;8_16264;16264;PºCHOPERA-NARANJOS;6;28100;1;B1;446109;4487838;11
2159;8_16568;16568;ALONSO Z.VICENTE-CLARA CAMPOAMOR;134;28702;1;B1;448192;4490472;7
2160;8_16569;16569;ALONSO Z.VICENTE-ROSA CHACEL;134;28702;1;B1;448295;4490602;7
2161;8_16573;16573;AV.TENERIFE-MARÍA PACHECO;134;28702;1;B1;447617;4490418;7
2162;8_19219;19219;Pº ROMA-EST.FUENLABRADA;58;28943;8;B2;432122;4459716;6, 13
2163;8_19226;19226;VELÁZQUEZ-AV. PRIMERO DE MAYO;123;28521;1;B2;455786;4465769;1
2164;8_19227;19227;VELÁZQUEZ-AV. PRIMERO DE MAYO;123;28521;1;B2;455769;4465761;1
2165;8_15552;15552;AV.DOCTOR M.JARABO-LA CAÑADA;132;28330;1;B3;450403;4451796;1, L-1
2166;8_12267;12267;DOMINGO RODELGO-CARRERA MEDIODÍA;91;28530;2;C1;462793;4453307;1
2167;8_12268;12268;DOMINGO RODELGO-CARRERA MEDIODÍA;91;28530;2;C1;462764;4453305;1
2168;8_12269;12269;FUENTE-CTRA.M313;91;28530;1;C1;463102;4453831;1
2169;8_18678;18678;AV.LOYOLA-JUAN DE HERRERA;13;28300;3;C1;447202;4431224;2
2170;8_09572;9572;ABASTOS-FLORIDA;13;28300;3;C1;448318;4431696;1, 2, 3, 4
2171;8_18677;18677;JUAN DE HERRERA-FAISANES;13;28300;3;C1;447249;4431016;2
2172;8_16102;16102;MORERAS-AUGUSTO MORENO;13;28300;1;C1;450125;4431977;1
2173;8_08010;8010;AV.DOCTOR M.JARABO-FRAY BARTOLOMÉ CASAS;132;28330;1;B3;450816;4451670;1, L-1
2174;8_11406;11406;ALEJO CARPENTIER-INSTITUTO;5;28806;8;B3;468161;4482773;7, 1B
2175;8_07133;7133;AV.SAN PABLO-ITV;49;28823;4;B1;454977;4476795;1
2176;8_07134;7134;AV.SAN PABLO-BºESTACIÓN;49;28823;4;B1;454960;4477079;1
2177;8_08809;8809;PLAYA DE ALTEA-PLAYA DE BENIDORM;22;28669;1;B2;424455;4477875;3
2178;8_08819;8819;VALLEFRANCO-VALLE DEL SELLA;22;28669;1;B2;423566;4477240;2
2179;8_08859;8859;ROBLES-PABELLON DEPORTIVO;7;28922;4;B1;429042;4466263;2
2180;8_08864;8864;ROBLES-PARQUE DE LOS CASTAÑOS;7;28922;4;B1;429031;4466269;2
2181;8_08865;8865;ROBLES-TRVA.PINOS;7;28922;4;B1;429018;4466045;2
2182;8_08902;8902;AV.PORTUGAL-GRANADA;92;28933;2;B2;426158;4464381;5
2183;8_08984;8984;AV.LIBERTAD-AV.DE LOS CASTILLOS;7;28925;2;B1;431696;4467287;2
2184;8_08923;8923;AV.LIBERTAD-BIBLIOTECA;7;28925;2;B1;431679;4467296;2
2185;8_08951;8951;CAMINO CASARRUBIOS-PºALPARRACHE;96;28600;1;B3;414487;4460607;1
2186;8_17489;17489;RONDA SUR-SIETE VIENTOS;14;28500;1;B3;462106;4460962;2, 4
2187;8_12409;12409;AV.OESTE-PARQUE MAYOR;7;28922;4;B1;429921;4465938;2
2188;8_12411;12411;AV.RETAMAS-GABRIELA MISTRAL;7;28922;4;B1;429588;4465760;2
2189;8_19236;19236;CTRA.M622-PARKING MERCADILLO;38;28470;1;C2;411164;4510898;1
2190;8_19245;19245;AV. ROBLES-CENTRO GERIÁTRICO;152;28250;1;B3;422165;4493357;2
2191;8_19246;19246;AV.ROBLES-CEDRO;152;28250;1;B3;421904;4493302;2
2192;8_19247;19247;AV.ROBLES-URB.MONTE LOS ÁNGELES;152;28250;1;B3;421817;4493053;2
2193;8_19256;19256;AV.DOCTOR MARAÑON-NUEVO BAZTÁN;5;28806;3;B3;468098;4482698;7, 1B
2194;8_19260;19260;AV.MONTE-ESTANQUE;152;28250;1;B3;424287;4492238;5
2195;8_19261;19261;AV.MONTE-TOMILLAR;152;28250;1;B3;424217;4492191;4
2196;8_19262;19262;AV.TRANSVERSAL-TOMILLAR;152;28250;1;B3;424605;4492553;4
2197;8_11837;11837;ESPINILLO-LIBERTAD;161;28340;2;B3;441537;4449329;3, SE
